Date;ADS GY Equity;AI FP Equity;AIR FP Equity;ALV GY Equity;ABI BB Equity;ASML NA Equity;CS FP Equity;BBVA SM Equity;SAN SM  Equity;BAS GY Equity;BAYN GY Equity;BMW GY Equity;BNP FP Equity;CRH ID Equity;BN FP Equity;DB1 GY Equity;DHL GR EQUITY;DTE GY Equity;ENEL IM Equity;ENI IM Equity;EL FP Equity;RMS FP Equity;IBE SM Equity;ITX SM Equity;IFX GY Equity;INGA NA Equity;ISP IM Equity;KER FP Equity;AD NA Equity;OR FP Equity;MC FP Equity;MBG GY Equity;MUV2 GY Equity;NOKIA FH Equity;NDA FH Equity;RI FP Equity;SAF FP Equity;SAN FP Equity;SAP GY Equity;SU FP Equity;SIE GY Equity;TTE FP Equity;DG FP Equity;VOW3 GY Equity
03/07/2023;176,62;164,42;132,62;213,75;52,48;666,1;27,22;7,09;3,44;44,735;50,57;112,2;58,43;50,88;56,4;168,6;44,995;19,946;6,24;13,412;170,5;1957;12,145;35,2;37,17;12,536;2,437;504;31,585;423,55;854,9;73,62;342,1;3,9245;10,062;201,3;141,76;98,26;123,12;163,2;148,78;53,5;106,68;123,78
04/07/2023;178,64;163,3;131,32;213,2;52,17;669,1;26,97;7,024;3,3805;44,685;50,57;111,82;57,89;50,22;55,91;170,6;45,065;19,96;6,339;13,464;170,74;1952,4;12,165;35,29;37,405;12,552;2,4205;506;31,46;424;856,7;72,75;338,9;3,911;9,965;204,2;140,04;97,73;123,4;161,34;147;53,63;106,44;123,52
05/07/2023;174,42;160,54;132,92;207,55;52,29;659,3;26;6,958;3,3475;44,09;50,43;112,4;57,34;50,34;56,29;167,75;44,725;19,938;6,21;13,37;173,52;1932,6;11,83;35,45;36,675;12,49;2,409;491,4;31,53;421,8;847,5;73,57;335,3;3,8765;9,917;200,5;139,64;97,96;122,98;160,72;145,84;52,7;105,06;123,62
06/07/2023;164,74;155,04;129,48;203,2;50,87;639,8;25,445;6,84;3,2445;43,07;48,62;108,02;54,76;48,93;55,54;162,8;43,59;19,616;6,038;13,034;169,12;1840;11,685;34,07;35,17;12,222;2,3405;475,5;31,435;408,1;816;71,42;326,8;3,831;9,727;197,7;134,58;95,03;121,36;156,7;142,22;50,58;102,02;121,36
07/07/2023;166,62;154,78;131,1;204;50,63;640,4;25,35;6,894;3,264;45,25;48,76;107,14;55,12;49,01;55,26;161,2;44,015;19,5;6,097;13,052;170,98;1862,2;11,185;34,08;35,745;12,378;2,349;477,6;31,21;402,65;825,4;71,95;327,9;3,823;9,752;196,4;134,84;93,95;121,44;156,92;142,62;51,1;102,4;122,36
10/07/2023;167,34;155,94;132,04;205,85;50,68;645,2;25,43;6,878;3,276;44,965;49,535;107,48;55,35;49,1;55,08;161,3;44,04;19,48;6,076;13,12;171;1876,6;11,13;34,31;36,28;12,296;2,357;480,75;31,235;405,95;830,9;71,91;326,9;3,821;9,73;196,5;136,84;94,31;122,32;158,18;144,38;51,23;102,76;122,04
11/07/2023;171,62;155,96;132,24;207,85;50,92;635,1;25,815;6,942;3,3345;45,575;49,81;106,48;56,16;50,06;55,02;159,85;44,465;19,45;6,12;13,234;171,52;1914,2;11,13;34,44;36,45;12,65;2,3805;488,25;30,79;409,05;849,3;72,38;328,8;3,845;9,814;197,85;136,22;94,37;123,12;160,6;145,98;51,99;103,7;122,74
12/07/2023;174,14;158,82;133,46;211,1;51,59;654;26,605;7,106;3,4735;46,735;49,945;107,4;56,7;50,72;55,28;162,5;45,35;19,63;6,23;13,534;174,86;1948,6;11,245;34,93;37,6;12,85;2,408;498,7;30,625;414,25;866,7;72,61;331,7;3,876;9,953;199,1;138,38;93,64;125,48;165,36;149,26;52,57;105,1;123,56
13/07/2023;174,02;159,96;134,6;212,15;51,79;663;26,665;7,092;3,4905;46,43;50,63;107;57,01;50,74;55,51;162,35;45,665;19,768;6,33;13,62;175,06;1964,8;11,35;34,83;38,45;12,954;2,444;501,6;30,395;418,1;877,3;72,8;334,7;3,9085;10,176;201;138,74;93,18;127,92;161,94;150,5;52,64;105,54;123,9
14/07/2023;173,26;160,86;133,02;210,35;51,75;684,9;26,34;7,08;3,4605;45,36;50,31;106,76;56,65;51,1;55,63;164,45;45,665;19,88;6,238;13,426;176,1;1996,2;11,315;35,04;38,575;12,866;2,4305;500;30,69;421,6;892,3;72,43;331,6;3,541;10,14;202,6;137,06;93,7;128,72;162,24;150,6;51,28;106,42;123,16
17/07/2023;172,64;159,44;133,52;210,2;51,29;664,7;26,46;7,098;3,4485;45,21;50,22;106,8;56,71;50,82;55,21;164,5;45,87;19,752;6,23;13,294;175,08;1912,2;11,22;35,15;37,94;12,89;2,435;490,25;30,875;413,95;859;72,52;335,4;3,4515;10,332;199,8;137;94,16;128,4;160,44;149,92;50,96;105,52;122,06
18/07/2023;173,44;159,44;134,04;210,8;51,48;664,2;26,575;7,162;3,51;46,64;51,4;107,1;57,61;51,22;55,38;164,55;45,84;19,398;6,277;13,43;175,56;1885,8;11,18;34,91;37,85;13,02;2,466;494;30,725;408,35;859,3;72,47;336,8;3,507;10,302;199,2;138,46;95,94;128,22;161,12;150,2;51,56;106;122,72
19/07/2023;172,3;158,22;134,36;210,6;52;651,9;26,635;7,104;3,498;47,07;51,36;107,2;57,96;51,78;55,55;165,25;45,8;19,482;6,275;13,43;174,88;1882,2;11,17;34,22;37,4;13,08;2,492;530,4;30,825;406,3;850,4;71,89;332,5;3,5265;10,23;199,4;139;95,93;128;157,86;148,46;52,32;106,86;123,76
20/07/2023;171;160,4;134,6;214,35;52,62;620,1;27,345;7,194;3,525;47,675;52,16;107,68;58,05;52,64;56,04;167,05;45,895;19,628;6,294;13,54;176,56;1879,6;11,36;34,38;36,74;13,176;2,522;541,4;31,395;401;854;71,56;338,1;3,553;10,272;199,4;141,46;98,26;126,38;160,3;151,4;53,3;108,24;124,06
21/07/2023;172,7;160,88;134,5;214,6;52,7;625,5;27,7;7,126;3,5285;47,47;51,94;107,58;58,01;53,14;56,58;167,25;46,225;19,668;6,336;13,64;178,5;1915;11,525;34,8;36,895;13,274;2,531;541,3;31,525;411,15;867,9;71,2;341,5;3,5825;10,354;201,8;141,72;98,61;121,08;162,58;151,6;53,99;108,02;124,92
24/07/2023;174,8;160,78;136,36;215,25;52,7;615,7;27,775;7,118;3,52;47,33;51,49;108,6;58,37;53,16;56,29;166,75;46,09;19,894;6,195;13,808;176;1897,4;11,47;34,49;36,825;13,312;2,536;532,6;31,46;407,6;857,6;71,4;340,6;3,586;10,37;201,2;143,08;98,17;119,78;162,92;151,1;54,79;107,68;125,6
25/07/2023;181,5;160,4;133,02;216,1;52,92;628,4;27,745;7,13;3,538;47,615;51,73;108,42;58,59;53,42;56,76;167,75;45,85;19,802;6,197;13,71;177,28;1897;11,42;34;37,345;13,28;2,539;531,7;31,355;409,95;854;71,22;342;3,5935;10,446;201,7;144,82;97,62;120,4;163,5;151,8;54,34;107,78;125,28
26/07/2023;177,48;158,22;133,18;215,8;52,84;617,4;27,68;7,112;3,649;47,3;51,52;107,16;58,12;53,24;55,9;169,55;45,515;19,572;6,22;13,59;173;1852,4;11,43;34,13;36,86;13,1;2,539;522;31,455;407,05;810;69,96;343,5;3,584;10,228;200,2;145,26;96,41;119,34;160,22;150,88;53,86;106,94;123,5
27/07/2023;182,1;161,96;131;218,85;53,47;652,8;28,07;7,22;3,708;47,9;52,28;109,96;59,85;54,42;56,2;174,2;46,385;19,8;6,311;13,73;178,02;1935,2;11,515;34,75;38,91;13,214;2,573;537,4;31,74;412,65;840,3;72,72;348,7;3,586;10,296;202,8;147,7;97,75;123,3;164,38;155,68;54,32;108,38;120,96
28/07/2023;185,14;163,7;133,42;219,3;53,52;653;28,18;7,332;3,6775;49,385;52,4;111,28;60,18;54,26;56,43;176,3;46,705;19,904;6,275;13,658;180,44;2011,5;11,44;34,71;39,375;13,248;2,6095;531,2;31,81;420,85;841,2;73,56;349,3;3,5935;10,266;202,9;150,46;94,96;123,58;162,14;154,28;54,44;107,84;121,28
31/07/2023;184;163,36;133,98;217,4;52,05;652,2;27,97;7,21;3,6835;48,77;53,14;110,86;60,02;54,18;55,53;174,3;46,58;19,842;6,272;13,884;182,94;2016,5;11,355;34,81;40;13,28;2,629;523,6;31,385;423,2;848,1;72,64;342,6;3,578;10,306;200,6;150,96;97,09;124,4;162,04;154,98;55,26;106,78;120,56
01/08/2023;182,42;162,02;131,8;215,9;51,52;644,6;27,78;7;3,599;48,66;52,97;104,88;58,9;54,18;55,29;170,7;44,305;19,664;6,21;13,776;178,58;1977,4;11,165;34,34;39,315;13,25;2,609;518,4;31,47;416,05;829;70,92;342,9;3,5715;10,204;199,75;147,16;96,58;124,06;160,66;150,46;54,61;104,82;120
02/08/2023;178,66;159,94;131,76;211,75;51,06;628,9;27,365;6,878;3,5275;47,75;52;105,26;57,61;53,5;55,38;168,9;43,365;19,174;6,076;13,534;175,82;1951;10,915;33,48;38,475;13,06;2,563;511;31,325;413,95;813,5;71,05;338,7;3,5725;10,07;197,65;145,86;94,87;122,4;162,12;147,82;53,11;102,4;119,06
03/08/2023;179,5;157,9;130,42;211,5;51,72;619,3;26,915;6,872;3,5855;47,19;51,59;102,98;58,29;53,56;54,5;169,05;44,055;18,942;6,006;13,666;174,78;1923,2;10,75;33,4;34,885;13,26;2,5455;510;30,695;412,15;811,2;71,16;338,1;3,5395;10,076;195,9;144,64;92,22;120,88;159,94;146,26;54,1;100,98;118,84
04/08/2023;181,26;159,02;130,8;214;51,75;621,1;27,455;6,924;3,6085;47,13;51,62;104,08;59,29;54,1;54,2;169,75;43,755;18,852;5,943;13,724;174,84;1927;10,79;33,64;34,25;13,45;2,5435;514,5;30,73;411,85;816;71,5;342;3,5605;10,174;195,8;146,26;93,92;121,56;160,96;148,84;55,57;101,98;118,58
07/08/2023;179,42;159,62;131,12;215,05;51,31;625,2;27,645;6,968;3,621;47,165;52,37;103,74;59,55;54,18;54,47;168,8;43,965;18,788;5,932;13,678;175,52;1916;10,765;33,18;34,64;13,198;2,56;517,9;31,08;408,4;817,4;71,4;343;3,541;10,24;195,7;147,82;94,27;122,82;160,88;148,38;55,43;102,76;118,32
08/08/2023;175,66;159,34;130,5;212,65;51,3;614,8;27,325;6,834;3,523;46,425;52,32;101,86;57,76;53,94;54,51;168,5;43,22;18,556;5,923;13,626;174,36;1897;10,835;33,2;33,52;12,922;2,338;514,6;31,375;405,3;807,2;70,28;342,9;3,5335;10,06;196,05;147,3;95,48;122,18;158,98;145,68;55,16;102,6;116,42
09/08/2023;177,18;160,62;131,68;214,5;51,29;614,1;27,66;6,91;3,5495;46,56;52,02;101,36;58,55;53,4;54,91;169,55;43,58;18,882;6,007;14,068;175,52;1899,4;10,8;33,47;34,01;12,966;2,3925;517;31,16;406,8;807;69,5;345,1;3,5635;10,2;196,8;148,02;96,59;123,22;160,68;146,48;57,04;103,02;116,88
10/08/2023;182,44;163,14;132,04;225;51,93;624,2;28,165;7,166;3,6475;47,375;52,69;101,9;60,3;53,32;55,06;171,4;44,115;18,888;6,096;14,126;178,16;1960,2;10,945;33,82;34,435;13,268;2,438;528,4;31,275;419,1;834,7;70,33;352,9;3,606;10,398;200,9;148,44;97,86;125,7;160,52;139,46;57,82;104,16;117,68
11/08/2023;177,94;161,62;130,74;223,25;51,16;605,7;27,84;7,18;3,5925;46,76;52,57;99,99;59,55;52,76;54,53;169,25;43,675;18,786;6,006;14,048;175,3;1924,8;10,935;33,3;33,355;13,098;2,4395;517,1;30,745;412,3;820,4;69,11;347,2;3,539;10,27;196,4;147,16;97,07;125,2;159,34;137,42;57,17;103,6;117
14/08/2023;178,2;162,76;130,64;224,3;51,48;605,2;27,955;7,202;3,5965;46,36;52,71;100,1;59,68;52,84;54,91;169,9;43,745;19,012;6,054;14,014;176,14;1928,4;10,88;33,56;33,465;13,09;2,445;514;30,66;415,5;816,2;68,84;350,2;3,5515;10,256;198,25;147,66;97,61;127,14;160,04;138,72;56,58;103,48;116,9
15/08/2023;179,74;161,58;128,94;221,25;50,89;600,5;27,535;7,112;3,567;45,645;51,87;99,21;58,78;52,72;53,9;168,5;43,32;18,964;6,054;14,014;175,18;1909,8;10,645;33,55;32,945;13,006;2,445;508,9;30,61;408,5;804,1;68,13;349,1;3,49;10,13;195,8;146,22;96,93;126,18;158,34;137,66;56,1;102,76;115,74
16/08/2023;185,08;161,56;128,68;221,75;50,73;602;27,41;7,09;3,5565;45,71;51;99,76;58,48;53,18;53,73;167,4;43,295;19,02;5,953;13,93;174,9;1927,2;10,71;33,89;32,91;12,97;2,429;506,7;30,38;407,75;802,9;68,28;353,4;3,47;10,1;195,8;146,22;96,33;127,12;158,36;138,12;56,32;102,4;115,1
17/08/2023;185;160,7;127,58;221,95;51;592,7;27,465;7,078;3,557;45,74;51,33;99,1;58,62;52,38;53,26;163,85;43,065;19,014;5,884;13,974;173,8;1875;10,565;34;32,165;13;2,4195;498,3;30,4;402,65;785,1;67,52;357,9;3,496;10,094;192,4;144,74;97,67;123,9;154,64;135,82;56,76;101,58;114,7
18/08/2023;183,6;160,64;126,7;221,15;51,11;598,2;27,175;7,06;3,5515;45,555;50,32;98,25;58,22;51,76;53,19;162,95;42,88;19,008;5,924;14,034;173,5;1862,6;10,625;33,99;31,995;12,922;2,411;492,6;30,535;398,2;776,9;67,02;355,3;3,5035;10,044;192,55;143,42;98;124,18;154,32;134,4;57,01;101;114,46
21/08/2023;183,74;160,04;128,12;220,8;51,37;599,7;27,195;7,096;3,561;45,625;50,13;99,24;58,34;51,5;53,06;161,5;43,015;19,096;5,924;14,09;174,94;1874;10,6;34,11;32,13;12,988;2,439;498,5;30,61;398;783,9;67,54;355,8;3,5;10,052;192,5;144,72;98,65;124,98;154,86;134,92;57,59;100,88;114,4
22/08/2023;184;160,88;128,94;221,1;51,63;619,3;27,33;7,128;3,5765;45,86;50,19;99,7;58,55;52,52;52,63;162;43,08;19,096;5,989;14,114;176,56;1885,2;10,68;34,49;33;13,056;2,4595;501,4;30,275;396,3;790,2;67,79;353,2;3,5425;10,074;191,2;145,54;99,61;127,6;155,98;136,9;57,98;101,4;114,42
23/08/2023;177,92;161,84;130,02;221,75;52,13;625,4;27,41;7,078;3,534;45,515;50,28;98,43;58,51;52,8;52,9;163,2;42,58;19,308;6,063;14,074;174,58;1902,8;10,85;34,15;32,87;13,08;2,455;499,1;29,73;401,3;790,4;67,54;353,3;3,5385;9,988;191,7;146,66;98,97;128,88;157,08;137;56,97;101,48;113,74
24/08/2023;176,24;162,7;129,32;222,4;52,19;603,6;27,395;7,172;3,536;45,135;49,89;96,78;58,44;51,9;53,26;163,75;41,91;19,154;6,074;14,128;173,98;1878,4;10,855;33,99;32,05;13,15;2,448;490;29,925;400,35;783,7;66,99;356,2;3,5135;9,888;191,8;145,24;98,13;126,02;155,9;135,6;57,17;101,54;112,18
25/08/2023;176,44;162,84;129,88;222,1;52,25;594,2;27,395;7,15;3,538;45,025;50,05;96,51;58,31;52,54;53,51;163;42,215;19,256;6,109;14,154;174,04;1883,2;10,965;34,21;31,975;13,152;2,4495;487,6;30,06;401,45;785,3;67;355,5;3,4965;9,907;193,2;145,1;98,71;126,16;156,52;136,4;57,32;102,34;112,1
28/08/2023;177,8;165,3;132,24;224,7;52,82;606,5;27,71;7,278;3,6425;45,4;50,38;96,6;59,5;52,9;53,78;164,2;42,605;19,462;6,13;14,298;176,12;1917,6;11,065;34,96;32,6;13,358;2,477;494,4;30,31;405,2;798,5;67,43;356;3,5515;10,096;194,4;147,68;99,28;127,86;158,86;138;57,89;103,84;112,92
29/08/2023;181,52;165,52;132,56;225,5;52,82;613;27,93;7,35;3,6315;45,98;50,67;97,58;59,9;52,98;53,67;164,35;43,11;19,562;6,207;14,356;176,4;1937,8;11,245;35,24;33,22;13,408;2,4925;499;30,37;409,15;810;67,83;358,7;3,652;10,172;195,65;148,32;99,67;128,8;160,44;140,08;57,86;103,78;113,72
30/08/2023;183,44;166,24;133,84;225,1;53,02;610,7;27,87;7,394;3,6285;46,25;50,41;97,26;59,88;52,64;53,96;164,25;43,01;19,548;6,185;14,368;174,74;1931,4;10,985;35,32;33,01;13,388;2,502;498,3;30,14;410,1;804;67,51;357,8;3,655;10,206;194,3;148,88;99,2;128,84;159,86;138,3;57,94;103,48;113,42
31/08/2023;184,42;166,86;135,38;224,35;52,5;607,9;27,775;7,266;3,602;46,79;50,54;97,17;59,71;53,12;53,83;163,85;43,025;19,742;6,21;14,284;173,9;1900,8;10,96;35,36;33,015;13,1;2,472;494,2;30,175;405,8;782,2;67,54;358,2;3,687;10,118;181,2;148,3;98,64;128,82;158,58;138,88;58,07;102,96;113,04
01/09/2023;184,46;167,22;133,86;224,25;51,96;611,7;27,85;7,264;3,5195;46,885;50,87;94,2;59,59;52,96;53,76;164,45;42,815;19,726;6,156;14,538;174,18;1885,8;10,84;35;32,875;13,05;2,4595;488,8;30,39;405,2;775,8;65,86;357,1;3,712;10,104;181,4;146,06;98,61;128,2;157,44;137,5;58,89;102,72;108,32
04/09/2023;185,86;166,46;134,18;223,3;51,37;616,8;27,725;7,288;3,515;46,615;50,64;94,48;59,44;52,58;53,37;162,95;42,145;19,656;6,149;14,602;175,32;1882,4;10,735;34,95;33,165;12,97;2,4545;490,55;30,37;405,75;772,6;66,5;355,2;3,7255;10,132;181;146,08;98,03;128;157,26;138,14;58,72;102,78;108,3
05/09/2023;182,88;163,78;134,1;221,95;51,85;619,4;27,835;7,156;3,503;45,885;50,65;96,53;59,39;51,82;52,79;162,55;41,095;19,868;6,133;14,834;174,2;1868,2;10,64;35,42;32,85;12,996;2,4465;479,8;28,525;403,85;759,1;66,91;357,1;3,7505;10,224;179,1;145,7;99,03;128,26;156,72;137,96;59,9;102,1;108,48
06/09/2023;181,96;164,66;133,94;221,25;52,46;616,8;27,585;7,02;3,407;45,805;50,12;96,3;58,6;51,02;52,73;161,55;41,095;19,942;6,103;14,792;172,22;1833,4;10,69;35,28;33,07;12,892;2,3915;468,7;28,72;398,2;731,5;66,24;358,1;3,7695;10,18;176,6;146,04;98,24;128,96;157,74;137,26;59,51;102,36;107,5
07/09/2023;176,08;165,62;136,42;221,25;52,48;593,5;27,53;6,944;3,376;45,115;50,24;95,03;58,57;50,8;53,22;161,45;41,065;20,015;6,209;14,74;173,36;1834,4;10,86;35,07;32,2;12,722;2,385;462,85;28,88;398,4;724,1;65,3;360,8;3,7845;10,086;174,45;148,46;99,68;130,26;156,98;136,46;59,88;102,5;105,76
08/09/2023;175,98;165,48;135,44;222,25;52,42;586,7;27,705;6,97;3,408;44,48;50,19;95,62;58,43;50,76;53,57;163,1;40,96;20,14;6,191;14,798;173,34;1849,4;10,91;35,29;32,2;12,73;2,4135;469,7;28,92;404,25;740;65,83;363;3,759;10,096;174,5;148,54;100,34;131,48;157,12;137,12;60,38;102,96;107,06
11/09/2023;177,84;166,76;133,66;224,75;52,84;577,4;27,955;7,07;3,434;44,995;51,2;96,53;59,51;50,86;54,2;163,7;41,375;20,43;6,21;15,052;174,24;1855,6;10,815;35,8;32,24;12,846;2,48;468,15;28,9;407,15;742,2;66,23;369,3;3,764;10,106;173,4;150,08;101,82;128,9;157,4;136,98;60,74;103,58;108,06
12/09/2023;174,44;165,1;130,48;226,8;52,45;577,2;28,145;7,092;3,446;44,28;50,67;96,62;59,87;49,71;53,53;164;41,145;20,54;6,199;15,102;173,8;1836,2;10,805;35,79;32,48;12,894;2,4755;463,7;28,98;401,3;734,4;66,91;373,2;3,75;10,072;171,55;149,12;101,68;126,6;156,64;135,92;61,29;105,16;109
13/09/2023;171,1;164,36;130,52;227,35;52,2;574,7;28,58;7,118;3,454;44,325;48,325;97,34;59,89;49,56;53,2;163,4;40,725;20,475;6,126;15,122;173,92;1836,2;10,785;35,62;32,31;12,87;2,4625;461,85;28,775;397,5;729,6;66,85;371,8;3,7135;10,04;171,85;148,5;101,5;126,54;153,38;134,14;61,23;104,02;109,06
14/09/2023;170,9;166;130,4;231,5;52,97;582;29,145;7,244;3,5255;45,12;48,895;95,92;61,3;51,3;53,49;163,35;41,82;20,72;6,322;15,37;176,24;1876;11,005;35,96;32,745;13,08;2,475;461;28,81;402;742,6;66,46;376,8;3,746;10,174;171,4;150,6;102,42;127,4;155,78;136,38;62,28;106,24;108,64
15/09/2023;174,08;168,06;131,32;233,45;53,33;561,8;29,39;7,21;3,4915;46,25;49,4;97,51;61,46;50,42;53,79;165,2;41,705;20,645;6,285;15,336;175,32;1903,6;11,085;36,19;32,345;13,02;2,469;469,1;29,115;410;761,2;67,21;374,8;3,6775;10,306;171,9;152,42;102,8;127,22;157,44;138,1;62,37;107,48;109,8
18/09/2023;169,6;164,34;130,04;231,5;53,63;557,5;29,065;7,156;3,4455;45,31;48,645;96,78;60,11;49,6;53,81;164,15;41,63;20,625;6,236;14,974;173,42;1874,4;11,055;35,59;31,4;12,798;2,43;459,45;29,2;404,4;742,5;66,44;375,9;3,6795;10,116;169,25;151,7;101,68;126,68;156,92;137,18;61,99;106,24;107,44
19/09/2023;165,46;164,82;129,28;233,35;53,79;553,4;29,305;7,314;3,464;45,2;48,93;97,66;61,11;49,58;53,56;167,05;39,085;20,65;6,225;15,3;171,86;1845,6;11,135;35,21;31,04;12,966;2,4415;456,85;29,31;400,35;736,8;66,84;377,6;3,7155;10,158;168,45;151,74;102,1;125,82;155,64;134,54;63,04;106,24;109,74
20/09/2023;166,8;162,16;129,64;231,4;53,41;556,6;29,35;7,494;3,523;45,685;49,155;100,24;62,07;50,34;54,08;165,75;39,375;20,755;6,275;15,236;175,34;1876,4;11,26;35,79;31,525;13,116;2,5135;457,6;29,32;410;736,7;68,21;377,3;3,7215;10,37;168,7;152,04;103,8;125,46;157,96;136,2;62,29;107,68;111,82
21/09/2023;162,8;160,6;125,52;229,95;53,32;552;29,145;7,492;3,5065;43,465;47,77;99,46;61,65;50,34;53,56;163,5;39,21;20,62;6,087;15,016;169,42;1766,6;11,01;35,48;31,445;13,168;2,493;453,6;29,295;399,7;729,3;67,43;378,5;3,6315;10,316;166,45;148,04;102,5;124,04;155;133,68;61,88;106,18;111,62
22/09/2023;163,8;160,54;123,88;232,15;53,13;555,2;28,82;7,466;3,482;43,085;47,64;99,27;60,74;50,34;53,02;163,75;39,14;20,565;6,045;15,238;167,96;1793;10,96;35,31;31,395;12,332;2,461;460,45;29,21;398,35;732,3;67,33;375,9;3,653;10,386;166,3;147,2;102,1;125,06;154,14;133,24;61,91;105,34;114,48
25/09/2023;161,6;160,26;122,96;229,35;52,22;554,7;28,62;7,39;3,45;42,78;46,32;97,27;60,42;50,34;52,41;161,55;38,85;20,195;5,975;15,218;165,78;1732,8;10,77;35,19;31,07;12,374;2,4595;439,55;28,99;391,5;713,3;66,38;373,8;3,5885;10,314;162,2;147,14;102,64;124,42;155,38;132,48;62,13;104,54;113,26
26/09/2023;159,94;159,1;123,58;230,45;51,31;542,6;28,645;7,37;3,4345;42,11;45,68;95,98;60,23;50,34;52,5;160,8;38,215;19,996;5,948;15,178;163,22;1707;10,815;34,97;30,615;12,428;2,426;429,95;28,83;387,55;703;65,46;376,5;3,543;10,29;161;147,24;102,78;120,98;152,92;129,92;61,91;104,06;110,2
27/09/2023;157,62;158,48;124;226,95;50,87;548,4;28,295;7,446;3,4945;42,28;45,72;96,78;60,11;50,34;51,66;160,05;38,04;19,714;5,851;15,372;162,64;1696,6;10,63;35;30,765;12,42;2,423;427,25;28,45;386,7;698,7;65,26;371,6;3,503;10,274;159,45;149,48;101,68;121,26;155,32;134,2;62,93;104,42;108,88
28/09/2023;156,86;159,94;126,74;228,55;50,8;550,8;28,35;7,688;3,65;42,645;45,35;97,15;60,47;50,34;51,45;163,9;38,31;19,85;5,788;15,42;164,16;1719,8;10,57;35,57;31,36;12,546;2,4495;429,45;28,57;390,3;706;65,89;374,3;3,498;10,378;158,35;149,86;100,76;121,48;156,5;135,58;63,62;105,22;108,76
29/09/2023;166,62;159,84;126,98;225,7;52,51;559,1;28,18;7,71;3,6185;42,95;45,45;96,38;60,43;50,34;52,26;163,7;38,25;19,868;5,82;15,256;165,16;1729,8;10,595;35,29;31,355;12,55;2,44;431,9;28,52;393,2;716,4;65,89;369,1;3,568;10,412;157,85;148,64;101,48;122,82;156,98;135,66;62,31;105,02;108,94
02/10/2023;164,6;157,28;125,56;222,7;51,05;556,4;27,685;7,692;3,5725;41,89;44,865;96,17;59,69;50,34;51,57;160,8;37,745;19,926;5,661;14,9;163,66;1725,8;10,265;35,41;31,41;12,478;2,411;429,3;28,225;393,7;714,9;65,61;368,4;3,509;10,388;157;146,28;101,82;122,86;154,78;134,44;61,55;103,72;109
03/10/2023;160,72;156,16;124,32;220,95;50,59;547,1;27,305;7,732;3,555;41,76;43,88;95,3;58,8;50,34;51,89;159,9;37,925;19,68;5,517;14,728;162,42;1705,6;9,892;34,97;31,15;12,354;2,386;421,65;28,24;391,85;705,3;64,93;367,6;3,535;10,154;158,9;144,8;101,56;122,3;154,66;133,1;61,28;101,16;107,1
04/10/2023;162,12;156,58;123,54;219,65;50,14;557,5;27,21;7,626;3,5225;41,85;44,265;95,4;58,64;50,34;51,61;159,35;38,035;19,674;5,557;14,498;163,12;1731;10,015;34,34;32,38;12,436;2,3625;421,45;28,485;392,05;712,5;64,93;368,6;3,4555;10,156;159,7;143,76;101,82;122;153,82;133,54;60,09;101,9;107,56
05/10/2023;156,16;156,64;123,52;220,7;51,04;548,4;27,32;7,642;3,5505;41,345;43,87;94,29;59,2;50,34;51,91;160,65;38,37;19,822;5,554;14,44;163;1731,8;10,135;34,5;31,995;12,526;2,364;421,45;28,71;391,35;720,6;64,42;369,5;3,3645;10,178;159,95;143,22;102,86;122,14;154,14;132,26;59,77;101,58;106,5
06/10/2023;159,24;157,84;124,28;224,3;49,445;561,2;27,97;7,676;3,6095;41,82;44,075;95,71;59,98;50,34;51,31;162,7;39,08;20,09;5,601;14,64;164,06;1756,4;10,14;35,19;32,69;12,744;2,4015;425,35;28,115;394,2;729,7;63,85;375,5;3,3805;10,354;158,6;144,78;102,2;123,56;155,58;134,66;60,34;102,32;106,78
09/10/2023;166,1;158,3;123,08;222,5;49,49;555,1;27,875;7,422;3,5125;40,94;43,44;94,65;59,03;50,34;52,71;163;38,43;20,32;5,604;14,972;163,3;1727,8;10,24;34,89;31,945;12,52;2,3765;419,65;28,15;387,05;710,7;63,45;373,3;3,355;10,288;157,15;145,86;102,58;122,24;152,6;132,72;61,39;102,22;105,72
10/10/2023;169,86;161,74;125,6;225,25;50,63;572,1;28,32;7,65;3,607;42,295;44,76;97,52;59,83;50,34;54,12;165,3;38,95;20,48;5,711;15,15;166;1777,6;10,505;35,49;32,93;12,784;2,425;434,1;28,705;397,75;733,5;64,61;376,9;3,44;10,574;160;150,4;102,68;124,16;156,7;136,82;61,89;104,12;108,12
11/10/2023;169,66;163,3;126,32;226,95;51,33;567,1;28,56;7,782;3,6105;42,5;44,855;98,5;60,24;50,34;54,65;162,4;39,035;20,55;5,781;15,086;166,52;1751;10,635;34,62;32,71;12,862;2,443;427,95;28,87;396,8;686,1;64,85;378,8;3,4475;10,68;160,3;152,06;103,32;124,84;157,26;138,24;61,69;105,5;109,28
12/10/2023;169,94;163,58;125,76;226,5;51,08;588,7;28,36;7,798;3,587;42,14;44,26;98,44;59,44;50,34;54,19;161,9;38,965;20,47;5,754;15,296;166,44;1725,8;10,58;34,57;33,06;12,752;2,4475;416,8;27,725;393,2;675;65,19;381,3;3,426;10,68;159,25;152,16;103,98;125,64;156,3;136,64;62,17;104,78;108,62
